fold_id,period,prophet_MAE,A_price_only_MAE,B_plus_market_MAE,C_plus_weather_MAE,D_plus_geopolitical_MAE,E_plus_sentiment_MAE
199,BASELINE,16.356235637667496,13.566133394244034,20.507887496950943,22.062332286837417,8.150188579562027,13.93931926727565
200,BASELINE,11.136918804965362,5.313627503238067,4.918444416842803,11.342234752498015,1.1925609329560842,8.293283679165498
201,BASELINE,7.676930800445561,0.019887551300044493,0.527939215667729,4.53373469448853,3.03687657452393,3.3868345174865766
202,BASELINE,5.190130102001163,5.659441126026181,22.986126077808407,21.54189313713458,21.343181741870907,21.91841329399493
203,BASELINE,8.060236657497214,14.29431268059902,17.04135390603237,9.220684016582297,11.165217364665793,5.579226458904074
204,BASELINE,77.9359698874913,67.33126026224716,69.98734336924178,64.19922977518661,62.11017376017196,64.75819068979843
205,BASELINE,69.29341274763952,46.425542416828975,7.234048428791866,10.704557004231319,20.25031429793249,12.725968899983272
206,BASELINE,76.67943183799072,17.965839308693845,12.010257643654782,2.1373404683618134,5.684383315041501,25.37985221762939
207,BASELINE,29.506629614070945,0.34844937725453917,27.32690462665171,7.932506891056008,12.322296472354836,18.094620080753273
208,BASELINE,14.321781116850389,15.344438594453322,18.23948292123555,22.580291789643752,20.642456096284377,31.137332957856643
209,BASELINE,30.66355828632866,29.65041701187645,16.047679227490775,19.7067091881231,26.664289277692184,25.203483861585006
